session_id,faculty_id,batch_id,session_alloc,session_role,session_date,session_taken,session_left,session_status
46968,2183,4328,0.75,Co-Educator,2025-12-25,0.48,0.27,Partial
46969,2731,4272,0.25,Educator,2025-12-25,0.25,0.0,Completed
46970,3682,4368,0.25,Co-Educator,2025-12-25,0.25,0.0,Completed
46971,5310,4468,0.5,Co-Educator,2025-12-25,0.5,0.0,Completed
46972,5305,4346,0.25,Educator,2025-12-25,0.17,0.08,Partial
46973,3837,4067,0.25,Educator,2025-12-25,0.0,0.25,Cancelled
46974,3567,4380,0.25,Educator,2025-12-25,0.25,0.0,Completed
46975,2123,4413,0.25,Educator,2025-12-25,0.09,0.16,Partial
46976,3349,4454,1.0,Invigilator,2025-12-25,0.49,0.51,Partial
46977,4044,4183,1.0,Co-Educator,2025-12-25,0.32,0.68,Partial
46978,3628,4116,0.75,Co-Educator,2025-12-25,0.75,0.0,Completed
46979,5257,4135,0.25,Educator,2025-12-25,0.25,0.0,Completed
46980,1840,4483,0.5,Co-Educator,2025-12-25,0.0,0.5,Pending
46981,5695,4142,1.0,Co-Educator,2025-12-25,0.55,0.45,Partial
46982,5475,4264,1.0,Educator,2025-12-25,0.0,1.0,Pending
46983,4082,4394,1.0,Educator,2025-12-25,0.0,1.0,Pending
46984,2824,4093,0.25,Co-Educator,2025-12-25,0.25,0.0,Completed
46985,2312,4441,0.75,Co-Educator,2025-12-25,0.75,0.0,Completed
46986,3341,4027,0.25,Educator,2025-12-25,0.25,0.0,Completed
46987,5151,4078,0.5,Co-Educator,2025-12-25,0.5,0.0,Completed
46988,4220,4419,0.25,Co-Educator,2025-12-25,0.25,0.0,Completed
46989,2067,4212,0.25,Educator,2025-12-25,0.0,0.25,Pending
46990,5959,4230,0.25,Co-Educator,2025-12-25,0.25,0.0,Completed
46991,5531,4198,1.0,Co-Educator,2025-12-25,0.0,1.0,Cancelled
46992,1473,4009,0.75,Co-Educator,2025-12-25,0.55,0.2,Partial
46993,2138,4490,0.25,Co-Educator,2025-12-25,0.0,0.25,Pending
46994,1762,4321,0.75,Co-Educator,2025-12-25,0.75,0.0,Completed
46995,5115,4278,0.75,Educator,2025-12-25,0.45,0.3,Partial
46996,1652,4458,0.75,Co-Educator,2025-12-25,0.75,0.0,Completed
46997,4559,4146,0.25,Educator,2025-12-25,0.08,0.17,Partial
46998,4293,4187,0.25,Co-Educator,2025-12-25,0.0,0.25,Pending
46999,4589,4205,0.25,Educator,2025-12-25,0.18,0.07,Partial
47000,2725,4425,1.0,Co-Educator,2025-12-25,1.0,0.0,Completed
47001,5370,4180,0.5,Educator,2025-12-25,0.33,0.17,Partial
47002,5737,4096,0.75,Educator,2025-12-25,0.75,0.0,Completed
47003,2741,4455,0.25,Educator,2025-12-25,0.08,0.17,Partial
47004,2522,4320,1.0,Educator,2025-12-25,0.0,1.0,Cancelled
47005,1301,4418,0.5,Educator,2025-12-25,0.5,0.0,Completed
47006,4395,4059,0.25,Co-Educator,2025-12-25,0.19,0.06,Partial
47007,3536,4277,0.5,Educator,2025-12-25,0.39,0.11,Partial
47008,3708,4310,1.0,Co-Educator,2025-12-25,0.0,1.0,Pending
47009,5974,4298,0.25,Co-Educator,2025-12-25,0.16,0.09,Partial
47010,5311,4081,0.25,Co-Educator,2025-12-25,0.0,0.25,Cancelled
47011,5064,4339,0.25,Co-Educator,2025-12-25,0.25,0.0,Completed
47012,5108,4024,0.5,Educator,2025-12-25,0.0,0.5,Pending
47013,1629,4225,0.75,Co-Educator,2025-12-29,0.0,0.75,Pending
47014,3088,4122,0.75,Educator,2025-12-29,0.75,0.0,Completed
47015,3918,4390,1.0,Invigilator,2025-12-29,0.63,0.37,Partial
47016,4205,4158,0.25,Educator,2025-12-29,0.0,0.25,Pending
47017,1218,4359,0.25,Co-Educator,2025-12-29,0.17,0.08,Partial
47018,5030,4290,0.25,Co-Educator,2025-12-29,0.25,0.0,Completed
47019,2554,4327,0.5,Invigilator,2025-12-29,0.5,0.0,Completed
47020,4052,4099,0.75,Co-Educator,2025-12-29,0.0,0.75,Cancelled
47021,4232,4138,0.25,Co-Educator,2025-12-29,0.1,0.15,Partial
47022,5922,4188,0.75,Educator,2025-12-29,0.0,0.75,Pending
47023,3044,4224,0.75,Educator,2025-12-29,0.26,0.49,Partial
47024,5695,4006,0.25,Co-Educator,2025-12-29,0.25,0.0,Completed
47025,5527,4437,0.75,Educator,2025-12-29,0.0,0.75,Cancelled
47026,5039,4440,0.25,Educator,2025-12-29,0.15,0.1,Partial
47027,2428,4422,0.75,Educator,2025-12-29,0.0,0.75,Cancelled
47028,5848,4116,0.25,Educator,2025-12-29,0.25,0.0,Completed
47029,1598,4461,0.75,Co-Educator,2025-12-29,0.75,0.0,Completed
47030,5080,4035,0.25,Co-Educator,2025-12-29,0.25,0.0,Completed
47031,3756,4491,0.75,Educator,2025-12-29,0.75,0.0,Completed
47032,2030,4382,1.0,Co-Educator,2025-12-29,1.0,0.0,Completed
47033,1758,4205,0.5,Educator,2025-12-29,0.5,0.0,Completed
47034,3132,4011,0.75,Educator,2025-12-29,0.75,0.0,Completed
47035,4897,4222,0.75,Educator,2025-12-29,0.42,0.33,Partial
47036,4389,4273,1.0,Educator,2025-12-29,0.0,1.0,Pending
47037,2380,4055,1.0,Co-Educator,2025-12-29,1.0,0.0,Completed
47038,2888,4194,0.25,Co-Educator,2025-12-29,0.25,0.0,Completed
47039,3190,4256,1.0,Educator,2025-12-29,0.77,0.23,Partial
47040,4794,4221,0.5,Educator,2025-12-29,0.5,0.0,Completed
47041,4539,4386,0.5,Educator,2025-12-29,0.0,0.5,Pending
47042,2098,4145,0.25,Educator,2025-12-29,0.0,0.25,Cancelled
47043,3406,4172,0.75,Co-Educator,2025-12-29,0.0,0.75,Cancelled
47044,3979,4240,0.75,Co-Educator,2025-12-29,0.26,0.49,Partial
47045,2854,4371,0.75,Educator,2025-12-29,0.75,0.0,Completed
47046,3261,4118,1.0,Co-Educator,2025-12-29,0.41,0.59,Partial
47047,5665,4379,0.75,Educator,2025-12-29,0.75,0.0,Completed
47048,1104,4486,0.25,Educator,2025-12-29,0.25,0.0,Completed
47049,2764,4385,0.25,Co-Educator,2025-12-29,0.1,0.15,Partial
47050,1757,4344,0.75,Co-Educator,2025-12-29,0.75,0.0,Completed
47051,5601,4389,0.5,Co-Educator,2025-12-29,0.0,0.5,Cancelled
47052,3602,4134,0.75,Co-Educator,2025-12-29,0.75,0.0,Completed
47053,2612,4147,0.5,Educator,2025-12-29,0.5,0.0,Completed
47054,1970,4413,1.0,Co-Educator,2025-12-29,0.0,1.0,Cancelled
47055,5911,4499,0.75,Co-Educator,2025-12-29,0.75,0.0,Completed
47056,5461,4315,1.0,Co-Educator,2025-12-29,0.0,1.0,Pending
47057,4253,4181,0.25,Educator,2025-12-29,0.25,0.0,Completed
47058,2678,4279,0.25,Co-Educator,2025-12-29,0.0,0.25,Cancelled
47059,5293,4046,0.75,Educator,2025-12-29,0.34,0.41,Partial
47060,2133,4129,0.75,Co-Educator,2025-12-29,0.0,0.75,Cancelled
47061,2617,4347,1.0,Co-Educator,2025-12-29,0.52,0.48,Partial
47062,2652,4164,0.5,Educator,2025-12-29,0.5,0.0,Completed
47063,3434,4126,0.75,Educator,2025-12-29,0.75,0.0,Completed
47064,3443,4083,0.25,Invigilator,2025-12-29,0.0,0.25,Pending
47065,5145,4247,0.75,Educator,2025-12-29,0.0,0.75,Cancelled
47066,4018,4042,1.0,Educator,2025-12-29,0.61,0.39,Partial
47067,4098,4378,1.0,Educator,2025-12-29,1.0,0.0,Completed
47068,3998,4484,0.5,Educator,2025-12-29,0.5,0.0,Completed
47069,5921,4062,0.25,Co-Educator,2025-12-29,0.25,0.0,Completed
47070,1475,4443,0.25,Educator,2025-12-29,0.25,0.0,Completed
47071,1988,4337,0.5,Educator,2025-12-29,0.5,0.0,Completed
47072,1750,4054,1.0,Educator,2025-12-29,0.0,1.0,Cancelled
47073,1835,4411,1.0,Co-Educator,2025-12-29,0.57,0.43,Partial
47074,3787,4152,1.0,Educator,2025-12-29,0.8,0.2,Partial
47075,2762,4173,0.5,Educator,2025-12-29,0.16,0.34,Partial
47076,3638,4177,1.0,Educator,2025-12-29,0.46,0.54,Partial
47077,5976,4059,0.25,Educator,2025-12-29,0.25,0.0,Completed
47078,5008,4085,1.0,Educator,2025-12-29,0.33,0.67,Partial
47079,4592,4427,0.25,Co-Educator,2025-12-29,0.0,0.25,Cancelled
47080,1137,4098,0.75,Co-Educator,2025-12-29,0.31,0.44,Partial
47081,4204,4370,0.25,Educator,2025-12-29,0.25,0.0,Completed
47082,1777,4441,1.0,Co-Educator,2025-12-29,0.0,1.0,Pending
47083,2339,4481,1.0,Educator,2025-12-29,0.0,1.0,Pending
47084,1874,4349,0.75,Educator,2025-12-29,0.49,0.26,Partial
47085,3459,4434,0.25,Co-Educator,2025-12-29,0.11,0.14,Partial
47086,1440,4009,1.0,Co-Educator,2025-12-29,0.0,1.0,Cancelled
47087,4748,4072,0.75,Co-Educator,2025-12-29,0.75,0.0,Completed
47088,1675,4421,0.5,Educator,2025-12-29,0.5,0.0,Completed
47089,3174,4144,1.0,Co-Educator,2025-12-29,1.0,0.0,Completed
47090,4103,4360,1.0,Co-Educator,2025-12-29,0.0,1.0,Pending
47091,1061,4026,0.5,Educator,2025-12-30,0.5,0.0,Completed
47092,5861,4381,1.0,Co-Educator,2025-12-30,1.0,0.0,Completed
47093,1693,4097,0.75,Co-Educator,2025-12-30,0.57,0.18,Partial
47094,1856,4459,1.0,Co-Educator,2025-12-30,1.0,0.0,Completed
47095,4230,4144,0.25,Invigilator,2025-12-30,0.0,0.25,Cancelled
47096,5772,4499,1.0,Educator,2025-12-30,1.0,0.0,Completed
47097,5740,4437,0.75,Co-Educator,2025-12-30,0.39,0.36,Partial
47098,1633,4331,1.0,Educator,2025-12-30,0.0,1.0,Cancelled
47099,3714,4243,0.75,Co-Educator,2025-12-30,0.37,0.38,Partial
47100,2867,4198,0.75,Co-Educator,2025-12-30,0.75,0.0,Completed
47101,4777,4015,0.25,Educator,2025-12-30,0.2,0.05,Partial
47102,4159,4283,0.5,Co-Educator,2025-12-30,0.4,0.1,Partial
47103,2607,4086,1.0,Co-Educator,2025-12-30,0.0,1.0,Pending
47104,5311,4163,1.0,Co-Educator,2025-12-30,1.0,0.0,Completed
47105,1771,4171,0.75,Co-Educator,2025-12-30,0.59,0.16,Partial
47106,4426,4329,1.0,Educator,2025-12-30,0.0,1.0,Cancelled
47107,5513,4407,0.25,Co-Educator,2025-12-30,0.2,0.05,Partial
47108,2514,4038,0.25,Co-Educator,2025-12-30,0.25,0.0,Completed
47109,2897,4365,1.0,Co-Educator,2025-12-30,0.0,1.0,Cancelled
47110,2294,4319,0.25,Educator,2025-12-30,0.0,0.25,Cancelled
47111,1548,4061,0.25,Co-Educator,2025-12-30,0.25,0.0,Completed
47112,2794,4342,0.5,Co-Educator,2025-12-30,0.5,0.0,Completed
47113,4312,4462,0.25,Educator,2025-12-30,0.0,0.25,Cancelled
47114,2667,4022,1.0,Co-Educator,2025-12-30,1.0,0.0,Completed
47115,1941,4318,0.75,Educator,2025-12-30,0.0,0.75,Pending
47116,3695,4129,0.25,Educator,2025-12-30,0.25,0.0,Completed
47117,3764,4332,0.75,Educator,2025-12-30,0.0,0.75,Pending
47118,4551,4240,0.25,Educator,2025-12-30,0.0,0.25,Pending
47119,3512,4048,0.5,Educator,2025-12-30,0.5,0.0,Completed
47120,5164,4161,0.75,Educator,2025-12-30,0.75,0.0,Completed
47121,1240,4463,1.0,Co-Educator,2025-12-30,1.0,0.0,Completed
47122,4735,4167,0.25,Educator,2025-12-30,0.0,0.25,Cancelled
47123,1165,4050,0.5,Educator,2025-12-30,0.0,0.5,Pending
47124,3595,4368,0.75,Educator,2025-12-30,0.58,0.17,Partial
47125,2159,4156,1.0,Co-Educator,2025-12-30,0.41,0.59,Partial
47126,5696,4454,1.0,Co-Educator,2025-12-30,1.0,0.0,Completed
47127,2247,4207,1.0,Co-Educator,2025-12-30,0.43,0.57,Partial
47128,2879,4135,1.0,Educator,2025-12-30,1.0,0.0,Completed
47129,3388,4200,1.0,Educator,2025-12-30,1.0,0.0,Completed
47130,5895,4416,0.25,Educator,2025-12-30,0.25,0.0,Completed
47131,5121,4413,0.75,Co-Educator,2025-12-30,0.26,0.49,Partial
47132,2593,4065,0.75,Co-Educator,2025-12-30,0.75,0.0,Completed
47133,2680,4066,1.0,Educator,2025-12-30,1.0,0.0,Completed
47134,2584,4124,0.25,Co-Educator,2025-12-30,0.25,0.0,Completed
47135,1404,4431,0.25,Educator,2025-12-30,0.08,0.17,Partial
47136,5888,4190,1.0,Educator,2025-12-30,0.79,0.21,Partial
47137,5100,4453,0.75,Educator,2025-12-30,0.75,0.0,Completed
47138,4309,4106,0.25,Educator,2025-12-30,0.13,0.12,Partial
47139,2005,4177,1.0,Educator,2025-12-30,1.0,0.0,Completed
47140,2584,4478,0.25,Co-Educator,2025-12-30,0.11,0.14,Partial
47141,5025,4073,0.25,Co-Educator,2025-12-30,0.25,0.0,Completed
47142,1399,4046,0.25,Educator,2025-12-30,0.17,0.08,Partial
47143,1117,4053,0.5,Co-Educator,2025-12-30,0.21,0.29,Partial
47144,5695,4034,0.5,Co-Educator,2025-12-30,0.39,0.11,Partial
47145,2029,4432,0.75,Educator,2025-12-30,0.75,0.0,Completed
47146,4222,4347,0.5,Educator,2025-12-30,0.5,0.0,Completed
47147,3690,4051,0.75,Educator,2025-12-30,0.75,0.0,Completed
47148,4618,4174,1.0,Co-Educator,2025-12-30,0.4,0.6,Partial
47149,4583,4211,0.25,Educator,2025-12-30,0.25,0.0,Completed
47150,3470,4229,0.5,Co-Educator,2025-12-30,0.0,0.5,Pending
47151,2998,4435,0.5,Educator,2025-12-30,0.17,0.33,Partial
47152,5242,4275,0.25,Co-Educator,2025-12-30,0.0,0.25,Cancelled
47153,3394,4148,0.75,Educator,2025-12-30,0.53,0.22,Partial
47154,3796,4352,1.0,Co-Educator,2025-12-30,1.0,0.0,Completed
47155,3393,4204,0.75,Educator,2025-12-30,0.75,0.0,Completed
47156,5256,4138,0.5,Co-Educator,2025-12-30,0.21,0.29,Partial
47157,5008,4405,1.0,Educator,2025-12-30,0.0,1.0,Pending
47158,2746,4451,0.75,Educator,2025-12-30,0.75,0.0,Completed
47159,3712,4146,0.25,Educator,2025-12-30,0.0,0.25,Pending
47160,1684,4141,0.75,Educator,2025-12-30,0.75,0.0,Completed
47161,2335,4067,0.75,Co-Educator,2025-12-30,0.0,0.75,Pending
47162,3937,4273,0.25,Educator,2025-12-30,0.25,0.0,Completed
47163,1893,4400,0.5,Co-Educator,2025-12-30,0.5,0.0,Completed
47164,3469,4217,0.5,Educator,2025-12-30,0.5,0.0,Completed
47165,2900,4117,0.25,Co-Educator,2025-12-30,0.25,0.0,Completed
47166,1236,4218,1.0,Educator,2025-12-30,0.0,1.0,Cancelled
47167,4380,4065,0.75,Co-Educator,2026-01-01,0.75,0.0,Completed
47168,5013,4024,0.25,Co-Educator,2026-01-01,0.18,0.07,Partial
47169,1450,4215,0.75,Educator,2026-01-01,0.75,0.0,Completed
47170,5087,4344,0.25,Co-Educator,2026-01-01,0.25,0.0,Completed
47171,3480,4354,0.75,Educator,2026-01-01,0.35,0.4,Partial
47172,4324,4235,0.75,Educator,2026-01-01,0.52,0.23,Partial
47173,3244,4227,0.75,Co-Educator,2026-01-01,0.0,0.75,Pending
47174,5635,4185,0.5,Educator,2026-01-01,0.0,0.5,Cancelled
47175,5543,4195,0.75,Educator,2026-01-01,0.0,0.75,Cancelled
47176,4392,4332,0.75,Co-Educator,2026-01-01,0.75,0.0,Completed
47177,2918,4160,0.5,Co-Educator,2026-01-01,0.0,0.5,Pending
47178,2999,4231,0.5,Co-Educator,2026-01-01,0.26,0.24,Partial
47179,5511,4236,0.25,Co-Educator,2026-01-01,0.0,0.25,Pending
47180,1382,4100,0.75,Educator,2026-01-01,0.75,0.0,Completed
47181,3172,4027,0.75,Educator,2026-01-01,0.0,0.75,Pending
47182,5285,4491,0.5,Educator,2026-01-01,0.36,0.14,Partial
47183,2547,4181,1.0,Co-Educator,2026-01-01,1.0,0.0,Completed
47184,1033,4155,1.0,Educator,2026-01-01,1.0,0.0,Completed
47185,3624,4255,0.75,Educator,2026-01-01,0.0,0.75,Pending
47186,3459,4179,0.75,Co-Educator,2026-01-01,0.28,0.47,Partial
47187,4326,4415,1.0,Educator,2026-01-01,1.0,0.0,Completed
47188,1368,4135,0.5,Educator,2026-01-01,0.5,0.0,Completed
47189,1289,4348,0.75,Co-Educator,2026-01-01,0.75,0.0,Completed
47190,5801,4434,1.0,Co-Educator,2026-01-01,1.0,0.0,Completed
47191,1849,4463,0.75,Educator,2026-01-01,0.0,0.75,Cancelled
47192,5598,4040,1.0,Co-Educator,2026-01-01,0.54,0.46,Partial
47193,3283,4075,0.5,Educator,2026-01-01,0.5,0.0,Completed
47194,3280,4089,0.75,Educator,2026-01-01,0.75,0.0,Completed
47195,2197,4260,0.75,Educator,2026-01-01,0.75,0.0,Completed
47196,4749,4143,0.5,Educator,2026-01-01,0.5,0.0,Completed
47197,5264,4004,0.25,Co-Educator,2026-01-01,0.0,0.25,Pending
47198,4149,4097,1.0,Co-Educator,2026-01-01,1.0,0.0,Completed
47199,2425,4199,0.75,Educator,2026-01-01,0.5,0.25,Partial
47200,3046,4225,0.25,Co-Educator,2026-01-01,0.0,0.25,Cancelled
47201,2334,4330,1.0,Educator,2026-01-01,1.0,0.0,Completed
47202,1798,4436,0.25,Co-Educator,2026-01-01,0.09,0.16,Partial
47203,1908,4373,1.0,Educator,2026-01-01,0.0,1.0,Cancelled
47204,5871,4365,1.0,Co-Educator,2026-01-01,0.48,0.52,Partial
47205,4941,4175,1.0,Educator,2026-01-01,1.0,0.0,Completed
47206,3011,4078,1.0,Educator,2026-01-01,1.0,0.0,Completed
47207,5938,4061,0.75,Educator,2026-01-01,0.75,0.0,Completed
47208,3109,4363,1.0,Co-Educator,2026-01-01,0.36,0.64,Partial
47209,2412,4033,1.0,Co-Educator,2026-01-01,0.51,0.49,Partial
47210,1544,4360,1.0,Co-Educator,2026-01-01,1.0,0.0,Completed
47211,3511,4029,0.75,Educator,2026-01-01,0.26,0.49,Partial
47212,3569,4289,0.5,Co-Educator,2026-01-01,0.5,0.0,Completed
47213,1578,4204,0.5,Educator,2026-01-01,0.0,0.5,Pending
47214,1615,4367,1.0,Educator,2026-01-01,1.0,0.0,Completed
47215,5667,4064,1.0,Educator,2026-01-01,1.0,0.0,Completed
47216,2897,4279,1.0,Co-Educator,2026-01-01,0.0,1.0,Pending
47217,3517,4318,1.0,Educator,2026-01-01,0.71,0.29,Partial
47218,3381,4115,0.5,Educator,2026-01-01,0.0,0.5,Pending
47219,1713,4048,0.75,Co-Educator,2026-01-01,0.75,0.0,Completed
47220,4855,4123,0.25,Educator,2026-01-01,0.25,0.0,Completed
47221,3356,4077,1.0,Co-Educator,2026-01-01,1.0,0.0,Completed
47222,5799,4129,0.25,Educator,2026-01-01,0.25,0.0,Completed
47223,4892,4222,0.5,Co-Educator,2026-01-01,0.0,0.5,Pending
47224,5132,4469,0.75,Educator,2026-01-01,0.75,0.0,Completed
47225,5624,4016,1.0,Educator,2026-01-01,1.0,0.0,Completed
47226,4769,4475,0.25,Educator,2026-01-01,0.25,0.0,Completed
47227,5521,4499,1.0,Co-Educator,2026-01-01,1.0,0.0,Completed
47228,3265,4264,0.75,Educator,2026-01-01,0.75,0.0,Completed
47229,4153,4474,0.75,Co-Educator,2026-01-01,0.0,0.75,Pending
47230,1559,4438,0.5,Co-Educator,2026-01-01,0.34,0.16,Partial
47231,3108,4148,0.25,Educator,2026-01-01,0.17,0.08,Partial
47232,2461,4167,0.75,Co-Educator,2026-01-01,0.0,0.75,Cancelled
47233,2495,4414,0.5,Co-Educator,2026-01-01,0.29,0.21,Partial
47234,3923,4101,0.5,Co-Educator,2026-01-01,0.0,0.5,Cancelled
47235,1671,4133,1.0,Co-Educator,2026-01-01,1.0,0.0,Completed
47236,3032,4316,0.5,Co-Educator,2026-01-01,0.22,0.28,Partial
47237,2479,4435,1.0,Educator,2026-01-01,1.0,0.0,Completed
47238,5262,4340,0.25,Educator,2026-01-01,0.25,0.0,Completed
47239,1369,4362,0.75,Co-Educator,2026-01-01,0.75,0.0,Completed
47240,4034,4381,1.0,Educator,2026-01-01,0.0,1.0,Pending
47241,2474,4299,0.5,Educator,2026-01-01,0.0,0.5,Cancelled
47242,1612,4488,0.25,Co-Educator,2026-01-05,0.09,0.16,Partial
47243,3635,4276,1.0,Educator,2026-01-05,1.0,0.0,Completed
47244,2836,4095,0.25,Co-Educator,2026-01-05,0.18,0.07,Partial
47245,5257,4461,0.75,Educator,2026-01-05,0.75,0.0,Completed
47246,4987,4105,0.75,Co-Educator,2026-01-05,0.41,0.34,Partial
47247,4673,4342,0.5,Co-Educator,2026-01-05,0.18,0.32,Partial
47248,4263,4067,1.0,Co-Educator,2026-01-05,0.64,0.36,Partial
47249,4694,4239,1.0,Educator,2026-01-05,1.0,0.0,Completed
47250,4857,4127,0.75,Co-Educator,2026-01-05,0.75,0.0,Completed
47251,2030,4030,0.25,Co-Educator,2026-01-05,0.0,0.25,Cancelled
47252,3799,4255,0.75,Educator,2026-01-05,0.23,0.52,Partial
47253,3522,4052,0.5,Co-Educator,2026-01-05,0.5,0.0,Completed
47254,5445,4483,0.25,Educator,2026-01-05,0.25,0.0,Completed
47255,4826,4136,0.75,Educator,2026-01-05,0.0,0.75,Cancelled
47256,4739,4150,1.0,Educator,2026-01-05,1.0,0.0,Completed
47257,1008,4085,0.75,Co-Educator,2026-01-05,0.75,0.0,Completed
47258,4480,4266,1.0,Co-Educator,2026-01-05,1.0,0.0,Completed
47259,5554,4104,1.0,Educator,2026-01-05,1.0,0.0,Completed
47260,5639,4125,0.75,Educator,2026-01-05,0.75,0.0,Completed
47261,5802,4167,0.25,Educator,2026-01-05,0.12,0.13,Partial
47262,5596,4438,0.5,Co-Educator,2026-01-05,0.5,0.0,Completed
47263,1471,4058,0.25,Co-Educator,2026-01-05,0.25,0.0,Completed
47264,5377,4349,1.0,Co-Educator,2026-01-05,1.0,0.0,Completed
47265,4150,4045,0.5,Educator,2026-01-05,0.5,0.0,Completed
47266,1045,4336,0.25,Educator,2026-01-05,0.25,0.0,Completed
47267,4441,4056,0.5,Educator,2026-01-05,0.5,0.0,Completed
47268,2137,4479,0.5,Educator,2026-01-05,0.5,0.0,Completed
47269,5872,4053,0.75,Educator,2026-01-05,0.75,0.0,Completed
47270,1962,4329,0.25,Educator,2026-01-05,0.08,0.17,Partial
47271,3123,4018,1.0,Invigilator,2026-01-05,0.0,1.0,Pending
47272,1104,4292,0.75,Educator,2026-01-05,0.0,0.75,Cancelled
47273,3525,4182,0.25,Co-Educator,2026-01-05,0.25,0.0,Completed
47274,5886,4186,1.0,Co-Educator,2026-01-05,0.0,1.0,Pending
47275,3525,4119,0.5,Co-Educator,2026-01-05,0.15,0.35,Partial
47276,4457,4046,0.25,Co-Educator,2026-01-05,0.25,0.0,Completed
47277,1940,4485,0.5,Educator,2026-01-05,0.0,0.5,Pending
47278,1735,4166,0.5,Co-Educator,2026-01-05,0.5,0.0,Completed
47279,1379,4471,1.0,Co-Educator,2026-01-05,0.76,0.24,Partial
47280,4821,4123,0.75,Educator,2026-01-05,0.75,0.0,Completed
47281,4640,4284,0.75,Educator,2026-01-05,0.0,0.75,Cancelled
47282,1009,4494,1.0,Educator,2026-01-05,1.0,0.0,Completed
47283,2971,4133,0.25,Co-Educator,2026-01-05,0.25,0.0,Completed
47284,5476,4306,0.75,Co-Educator,2026-01-05,0.75,0.0,Completed
47285,1234,4341,0.5,Co-Educator,2026-01-07,0.0,0.5,Cancelled
47286,3040,4273,0.75,Educator,2026-01-07,0.0,0.75,Pending
47287,4154,4112,0.25,Co-Educator,2026-01-07,0.0,0.25,Cancelled
47288,2740,4357,0.25,Educator,2026-01-07,0.25,0.0,Completed
47289,5720,4356,1.0,Invigilator,2026-01-07,0.0,1.0,Cancelled
47290,2498,4078,0.75,Co-Educator,2026-01-07,0.75,0.0,Completed
47291,3691,4266,0.75,Educator,2026-01-07,0.0,0.75,Cancelled
47292,5077,4322,0.75,Educator,2026-01-07,0.75,0.0,Completed
47293,2616,4286,1.0,Co-Educator,2026-01-07,0.61,0.39,Partial
47294,5390,4493,1.0,Co-Educator,2026-01-07,1.0,0.0,Completed
47295,4181,4385,0.25,Co-Educator,2026-01-07,0.18,0.07,Partial
47296,4597,4429,0.5,Educator,2026-01-07,0.5,0.0,Completed
47297,2588,4037,1.0,Co-Educator,2026-01-07,1.0,0.0,Completed
47298,2351,4261,0.5,Educator,2026-01-07,0.23,0.27,Partial
47299,2393,4445,1.0,Educator,2026-01-07,1.0,0.0,Completed
47300,2065,4238,1.0,Educator,2026-01-07,0.0,1.0,Pending
47301,3986,4449,1.0,Educator,2026-01-07,0.0,1.0,Pending
47302,2414,4306,1.0,Co-Educator,2026-01-07,0.62,0.38,Partial
47303,1846,4344,1.0,Educator,2026-01-07,0.73,0.27,Partial
47304,2867,4462,0.75,Co-Educator,2026-01-07,0.75,0.0,Completed
47305,3431,4249,0.25,Educator,2026-01-07,0.25,0.0,Completed
47306,4913,4303,0.5,Co-Educator,2026-01-07,0.5,0.0,Completed
47307,4356,4091,1.0,Educator,2026-01-07,1.0,0.0,Completed
47308,1636,4388,1.0,Educator,2026-01-07,0.5,0.5,Partial
47309,3123,4185,0.5,Invigilator,2026-01-07,0.0,0.5,Cancelled
47310,1726,4087,1.0,Educator,2026-01-07,0.0,1.0,Pending
47311,1883,4043,1.0,Educator,2026-01-07,0.0,1.0,Cancelled
47312,3506,4494,0.5,Educator,2026-01-07,0.5,0.0,Completed
47313,5772,4018,0.25,Educator,2026-01-07,0.25,0.0,Completed
47314,3773,4383,1.0,Educator,2026-01-07,0.51,0.49,Partial
47315,2196,4209,0.5,Educator,2026-01-07,0.28,0.22,Partial
47316,5362,4135,0.25,Co-Educator,2026-01-07,0.0,0.25,Pending
47317,3792,4483,0.5,Co-Educator,2026-01-07,0.5,0.0,Completed
47318,3078,4475,0.75,Co-Educator,2026-01-07,0.59,0.16,Partial
47319,3844,4481,1.0,Co-Educator,2026-01-07,0.0,1.0,Pending
47320,5870,4210,0.75,Educator,2026-01-07,0.24,0.51,Partial
47321,4310,4384,0.5,Co-Educator,2026-01-07,0.5,0.0,Completed
47322,1642,4183,1.0,Co-Educator,2026-01-07,1.0,0.0,Completed
47323,2316,4335,1.0,Co-Educator,2026-01-07,1.0,0.0,Completed
47324,5975,4030,1.0,Educator,2026-01-07,0.55,0.45,Partial
47325,5044,4260,0.5,Co-Educator,2026-01-07,0.27,0.23,Partial
47326,1507,4025,1.0,Educator,2026-01-08,0.0,1.0,Cancelled
47327,4319,4229,0.75,Educator,2026-01-08,0.75,0.0,Completed
47328,4501,4165,0.5,Educator,2026-01-08,0.5,0.0,Completed
47329,4801,4232,0.75,Educator,2026-01-08,0.75,0.0,Completed
47330,1437,4006,0.5,Co-Educator,2026-01-08,0.21,0.29,Partial
47331,1674,4258,0.25,Co-Educator,2026-01-08,0.16,0.09,Partial
47332,1238,4489,1.0,Co-Educator,2026-01-08,0.45,0.55,Partial
47333,5191,4184,0.5,Co-Educator,2026-01-08,0.5,0.0,Completed
47334,3330,4411,0.75,Co-Educator,2026-01-08,0.57,0.18,Partial
47335,3068,4430,0.75,Co-Educator,2026-01-08,0.75,0.0,Completed
47336,5099,4160,0.5,Co-Educator,2026-01-08,0.0,0.5,Pending
47337,2844,4234,0.75,Invigilator,2026-01-08,0.0,0.75,Pending
