coord_id,faculty_id,batch_id,session_date,session_allocated,role
19429,3160,4104,2026-04-16,0.75,Co-Educator
19430,4330,4337,2025-07-20,0.5,Educator
19431,1470,4074,2025-09-22,0.25,Educator
19432,1373,4473,2025-07-02,0.25,Co-Educator
19433,5506,4148,2025-12-15,1.0,Educator
19434,2069,4168,2025-11-09,0.5,Co-Educator
19435,2673,4005,2025-06-06,1.0,Invigilator
19436,4769,4206,2025-07-10,0.75,Invigilator
19437,2705,4251,2025-08-23,0.75,Invigilator
19438,4594,4331,2025-09-28,0.5,Co-Educator
19439,5614,4273,2025-08-15,0.75,Co-Educator
19440,4081,4388,2025-06-01,1.0,Co-Educator
19441,5889,4232,2025-07-30,0.75,Invigilator
19442,2458,4055,2025-07-09,0.75,Educator
19443,1084,4487,2025-07-26,0.75,Co-Educator
19444,3542,4289,2025-05-08,0.5,Educator
19445,1580,4166,2026-02-08,1.0,Educator
19446,1957,4276,2025-12-08,1.0,Co-Educator
19447,2058,4055,2026-02-04,1.0,Invigilator
19448,3106,4351,2025-11-04,1.0,Invigilator
19449,3442,4409,2025-07-28,0.75,Invigilator
19450,1828,4340,2026-02-15,1.0,Co-Educator
19451,5753,4484,2026-02-22,0.25,Co-Educator
19452,3028,4314,2025-10-29,0.25,Co-Educator
19453,5914,4043,2025-07-24,1.0,Invigilator
19454,1448,4007,2025-12-08,1.0,Invigilator
19455,3211,4401,2025-08-16,0.75,Co-Educator
19456,5035,4465,2026-02-03,0.25,Educator
19457,5030,4019,2026-02-20,0.75,Educator
19458,3064,4340,2025-10-09,0.75,Invigilator
19459,1505,4462,2025-09-04,1.0,Co-Educator
19460,2830,4423,2026-04-05,0.25,Invigilator
19461,2382,4243,2026-01-21,0.75,Invigilator
19462,2132,4483,2025-06-30,0.25,Co-Educator
19463,3128,4418,2025-09-18,0.75,Invigilator
19464,2692,4428,2025-06-01,0.75,Educator
19465,5025,4217,2025-11-30,0.25,Educator
19466,4973,4424,2025-09-22,0.0,Co-Educator
19467,4112,4389,2025-06-23,0.25,Educator
19468,1601,4006,2026-04-26,0.5,Invigilator
19469,2720,4090,2025-12-20,0.25,Educator
19470,2347,4115,2026-02-16,0.75,Co-Educator
19471,5058,4032,2025-07-06,0.75,Co-Educator
19472,3714,4002,2025-08-28,0.5,Invigilator
19473,3493,4359,2026-01-16,0.0,Educator
19474,1130,4120,2026-03-18,1.0,Invigilator
19475,3483,4013,2026-04-12,0.75,Invigilator
19476,5642,4129,2025-12-11,1.0,Co-Educator
19477,2494,4112,2025-10-02,1.0,Co-Educator
19478,5615,4453,2025-07-22,0.5,Co-Educator
19479,4917,4186,2026-01-12,0.5,Co-Educator
19480,1996,4252,2025-12-17,1.0,Co-Educator
19481,1207,4403,2026-02-25,0.75,Co-Educator
19482,5420,4457,2026-01-30,0.25,Invigilator
19483,4812,4116,2025-07-11,0.75,Invigilator
19484,3602,4338,2025-12-10,1.0,Co-Educator
19485,2208,4001,2025-09-21,0.5,Co-Educator
19486,4712,4483,2025-11-20,0.25,Invigilator
19487,1029,4361,2025-10-27,1.0,Co-Educator
19488,4795,4497,2026-02-06,0.25,Co-Educator
19489,2857,4492,2026-03-18,1.0,Educator
19490,3498,4034,2025-09-04,0.25,Educator
19491,4176,4222,2026-02-25,0.5,Co-Educator
19492,2965,4025,2026-03-21,0.75,Invigilator
19493,2327,4013,2025-10-31,0.25,Educator
19494,3613,4495,2026-04-02,0.25,Educator
19495,5683,4248,2025-07-04,0.75,Invigilator
19496,3909,4372,2025-06-28,0.25,Educator
19497,4038,4406,2026-04-09,0.5,Invigilator
19498,2342,4195,2026-04-24,0.0,Co-Educator
19499,4375,4333,2025-06-01,0.5,Invigilator
19500,1945,4265,2025-11-06,0.5,Co-Educator
19501,5136,4461,2026-01-30,0.75,Invigilator
19502,3484,4030,2025-08-31,0.5,Educator
19503,3724,4192,2025-06-05,0.25,Invigilator
19504,5417,4139,2026-02-06,0.75,Educator
19505,2599,4384,2026-04-29,1.0,Co-Educator
19506,4862,4492,2026-02-09,1.0,Invigilator
19507,5022,4375,2025-11-23,0.5,Educator
19508,4081,4127,2026-04-27,0.25,Co-Educator
19509,2243,4351,2025-08-20,0.75,Co-Educator
19510,1955,4310,2026-01-29,0.5,Educator
19511,2544,4207,2025-08-21,0.75,Invigilator
19512,1921,4381,2026-02-06,1.0,Co-Educator
19513,5857,4307,2026-01-18,0.5,Invigilator
19514,1694,4021,2025-05-27,0.75,Invigilator
19515,5934,4475,2025-12-28,0.25,Invigilator
19516,5901,4247,2025-11-14,0.75,Co-Educator
19517,2921,4190,2025-11-14,0.5,Co-Educator
19518,5571,4277,2025-12-12,0.75,Co-Educator
19519,4572,4025,2025-06-24,0.75,Educator
19520,2591,4279,2026-01-31,0.0,Co-Educator
19521,3588,4322,2025-09-24,0.5,Co-Educator
19522,3942,4315,2026-03-15,0.75,Invigilator
19523,3559,4285,2026-03-18,0.25,Co-Educator
19524,5321,4079,2025-06-24,1.0,Co-Educator
19525,1701,4343,2025-10-16,1.0,Invigilator
19526,1275,4126,2026-04-24,0.75,Educator
19527,3607,4493,2025-09-16,0.5,Co-Educator
19528,3329,4383,2025-06-11,0.25,Invigilator
19529,2926,4092,2025-06-13,0.5,Educator
19530,2482,4383,2025-11-05,0.25,Educator
19531,1181,4033,2025-11-29,0.75,Invigilator
19532,4016,4456,2025-09-28,1.0,Educator
19533,4530,4288,2025-10-23,1.0,Invigilator
19534,2171,4333,2025-08-28,0.25,Co-Educator
19535,4061,4067,2025-11-29,1.0,Invigilator
19536,4499,4390,2025-09-07,1.0,Invigilator
19537,5613,4148,2025-07-27,0.5,Invigilator
19538,5185,4105,2026-01-02,0.75,Invigilator
19539,5841,4464,2025-07-29,0.25,Educator
19540,5447,4470,2026-01-18,0.5,Educator
19541,5020,4395,2026-03-26,0.75,Co-Educator
19542,4280,4055,2025-09-01,1.0,Invigilator
19543,5993,4269,2026-02-06,0.5,Co-Educator
19544,5007,4049,2025-10-16,0.25,Invigilator
19545,4902,4008,2025-10-08,0.0,Co-Educator
19546,1989,4138,2025-10-22,0.25,Invigilator
19547,3479,4391,2025-12-01,0.5,Co-Educator
19548,2749,4313,2026-02-24,0.25,Invigilator
19549,5427,4203,2025-05-30,0.25,Co-Educator
19550,1277,4447,2025-08-07,0.75,Co-Educator
19551,5048,4155,2026-04-04,0.0,Invigilator
19552,5293,4440,2025-12-29,1.0,Educator
19553,4710,4101,2025-05-21,0.25,Co-Educator
19554,3203,4126,2025-12-23,1.0,Educator
19555,1689,4235,2025-12-30,0.5,Co-Educator
19556,5643,4263,2026-04-03,0.75,Educator
19557,2219,4195,2025-12-05,0.25,Invigilator
19558,3977,4373,2026-03-24,0.25,Educator
19559,2776,4404,2026-01-02,1.0,Educator
19560,2602,4490,2025-11-07,1.0,Co-Educator
19561,3179,4489,2025-10-06,0.5,Educator
19562,1761,4176,2025-12-17,0.5,Invigilator
19563,3080,4051,2025-12-30,0.5,Co-Educator
19564,3188,4022,2026-01-03,0.5,Educator
19565,2058,4428,2026-02-03,1.0,Co-Educator
19566,4535,4193,2026-03-08,0.25,Educator
19567,2230,4109,2025-05-28,0.75,Co-Educator
19568,1283,4324,2026-01-11,1.0,Educator
19569,1897,4324,2025-12-24,0.5,Invigilator
19570,3875,4015,2025-10-07,0.75,Co-Educator
19571,2179,4215,2025-05-18,0.0,Educator
19572,2249,4452,2025-05-14,1.0,Co-Educator
19573,1829,4423,2025-12-20,1.0,Co-Educator
19574,3713,4183,2025-12-19,0.0,Co-Educator
19575,2030,4128,2025-09-26,0.25,Educator
19576,5278,4448,2025-05-25,1.0,Co-Educator
19577,4870,4097,2025-07-17,1.0,Co-Educator
19578,1683,4068,2025-12-03,0.25,Co-Educator
19579,2347,4208,2026-02-16,0.25,Educator
19580,4765,4429,2025-07-06,0.25,Co-Educator
19581,2374,4319,2025-08-25,1.0,Co-Educator
19582,1829,4215,2025-07-07,0.5,Co-Educator
19583,3667,4089,2026-01-26,1.0,Invigilator
19584,4878,4396,2026-05-08,0.75,Co-Educator
19585,5054,4145,2025-09-18,0.25,Educator
19586,1259,4401,2025-09-02,1.0,Co-Educator
19587,1707,4388,2025-07-27,0.25,Educator
19588,1882,4225,2025-11-27,0.5,Co-Educator
19589,4324,4124,2025-06-09,1.0,Invigilator
19590,3684,4329,2025-05-23,0.25,Educator
19591,1520,4293,2025-11-09,0.5,Invigilator
19592,1777,4075,2025-07-31,0.25,Educator
19593,2431,4020,2025-07-25,0.75,Invigilator
19594,4160,4330,2026-04-24,0.5,Educator
19595,4829,4293,2025-12-01,1.0,Invigilator
19596,5748,4095,2026-01-17,0.5,Educator
19597,5026,4008,2025-11-25,0.75,Educator
19598,2453,4497,2025-07-12,0.75,Educator
19599,1836,4300,2025-10-09,0.5,Invigilator
19600,4291,4237,2025-10-27,1.0,Invigilator
19601,3401,4203,2025-11-21,0.5,Co-Educator
19602,3484,4376,2025-05-19,0.5,Educator
19603,3624,4180,2025-07-11,1.0,Educator
19604,1372,4348,2025-05-29,1.0,Educator
19605,1556,4251,2025-09-12,1.0,Invigilator
19606,3665,4177,2025-07-10,1.0,Educator
19607,2596,4167,2025-10-03,0.75,Educator
19608,3067,4139,2025-07-02,0.75,Co-Educator
19609,5045,4162,2026-05-07,0.25,Invigilator
19610,1233,4265,2026-02-24,0.5,Co-Educator
19611,2951,4188,2025-06-18,0.25,Co-Educator
19612,1011,4017,2026-03-14,0.5,Co-Educator
19613,1492,4349,2025-08-07,0.5,Co-Educator
19614,1934,4004,2025-08-18,1.0,Educator
19615,3656,4453,2025-06-22,0.5,Co-Educator
19616,5021,4419,2025-12-25,0.5,Invigilator
19617,4436,4233,2025-09-26,0.25,Invigilator
19618,3797,4341,2025-09-17,0.75,Invigilator
19619,2774,4011,2025-06-15,0.5,Educator
19620,4866,4105,2026-01-28,1.0,Educator
19621,1799,4097,2026-01-17,1.0,Invigilator
19622,1044,4026,2025-09-08,1.0,Educator
19623,3211,4007,2026-01-14,0.5,Co-Educator
19624,2882,4452,2026-04-24,0.25,Educator
19625,5466,4058,2025-06-22,0.5,Invigilator
19626,2368,4186,2026-02-11,0.25,Educator
19627,3967,4125,2026-04-17,0.25,Co-Educator
19628,5760,4143,2026-03-16,0.25,Educator
19629,2672,4040,2025-05-26,1.0,Invigilator
19630,3910,4388,2025-10-20,0.5,Invigilator
19631,2365,4264,2025-06-18,1.0,Educator
19632,5262,4342,2025-11-28,0.5,Co-Educator
19633,3048,4306,2025-09-23,0.75,Invigilator
19634,3501,4070,2025-08-16,1.0,Educator
19635,4961,4201,2025-10-31,0.5,Educator
19636,1460,4423,2026-03-07,0.0,Invigilator
19637,3060,4208,2025-08-11,0.25,Co-Educator
19638,3817,4423,2025-07-03,0.5,Invigilator
19639,3965,4033,2026-02-06,1.0,Invigilator
19640,4890,4096,2025-09-15,0.25,Co-Educator
19641,5981,4390,2025-07-16,1.0,Invigilator
19642,3945,4009,2026-03-17,0.25,Co-Educator
19643,4748,4295,2025-09-05,0.5,Educator
19644,5485,4030,2026-03-18,0.25,Co-Educator
19645,4889,4344,2025-12-14,1.0,Invigilator
19646,4107,4012,2026-01-24,0.75,Invigilator
19647,5756,4022,2025-05-26,0.5,Co-Educator
19648,2320,4226,2026-05-02,0.0,Educator
19649,3604,4404,2025-08-31,0.25,Invigilator
19650,5082,4451,2025-06-28,0.25,Co-Educator
19651,3875,4119,2025-11-26,1.0,Educator
19652,5058,4083,2025-06-30,0.25,Educator
19653,3832,4381,2026-01-12,0.5,Educator
19654,5485,4284,2025-11-20,0.75,Educator
19655,5176,4194,2026-02-01,0.25,Educator
19656,4683,4309,2026-03-20,0.5,Educator
19657,4305,4017,2026-03-24,0.75,Invigilator
19658,5222,4113,2025-11-29,0.0,Invigilator
19659,5763,4483,2025-06-30,0.75,Educator
19660,1305,4489,2025-11-06,0.25,Co-Educator
19661,3591,4333,2025-06-18,1.0,Invigilator
19662,2863,4405,2025-09-27,1.0,Co-Educator
19663,5480,4367,2025-05-09,0.5,Co-Educator
19664,1244,4215,2025-12-24,0.25,Co-Educator
19665,2731,4105,2025-10-02,0.5,Invigilator
19666,4757,4374,2025-08-30,1.0,Co-Educator
19667,1234,4151,2026-01-04,0.25,Co-Educator
19668,4591,4300,2026-03-14,1.0,Invigilator
19669,5322,4274,2026-03-19,0.0,Educator
19670,4054,4360,2025-10-02,1.0,Educator
19671,1871,4115,2025-10-18,0.25,Educator
19672,4312,4416,2026-01-02,0.25,Educator
19673,4842,4149,2026-01-12,0.75,Co-Educator
19674,5164,4487,2025-12-26,0.25,Educator
19675,2766,4283,2025-10-13,0.0,Co-Educator
19676,3364,4152,2025-05-25,0.5,Co-Educator
19677,3482,4223,2025-08-22,0.75,Educator
19678,3551,4008,2025-10-21,0.75,Educator
19679,5201,4293,2025-07-08,1.0,Invigilator
19680,1713,4136,2025-07-18,0.5,Educator
19681,4394,4366,2025-07-14,0.25,Invigilator
19682,3109,4365,2025-11-02,1.0,Co-Educator
19683,5974,4010,2025-10-23,1.0,Educator
19684,2040,4342,2026-02-02,0.75,Educator
19685,3057,4097,2025-09-21,0.75,Invigilator
19686,4660,4218,2026-04-16,1.0,Invigilator
19687,3880,4285,2026-03-27,0.75,Educator
19688,2069,4240,2025-12-27,0.25,Co-Educator
19689,5693,4351,2025-07-23,0.75,Invigilator
19690,5723,4124,2025-12-12,0.5,Educator
19691,3326,4153,2026-05-08,0.0,Invigilator
19692,2508,4451,2025-12-10,0.5,Invigilator
19693,3130,4053,2026-04-29,0.0,Invigilator
19694,2535,4295,2025-08-21,0.75,Co-Educator
19695,3783,4073,2025-11-28,0.25,Co-Educator
19696,1295,4387,2025-05-31,0.25,Co-Educator
19697,2171,4330,2025-11-24,1.0,Educator
19698,4477,4056,2026-04-08,0.25,Invigilator
19699,5023,4475,2025-08-04,1.0,Educator
19700,4091,4374,2025-10-31,0.5,Educator
19701,1071,4014,2025-08-21,0.5,Invigilator
19702,5104,4126,2026-02-21,0.5,Invigilator
19703,4232,4456,2026-04-14,0.25,Educator
19704,5880,4111,2025-11-20,1.0,Educator
19705,4459,4024,2026-01-18,1.0,Educator
19706,5684,4433,2025-05-11,0.75,Co-Educator
19707,3707,4387,2026-04-12,0.75,Invigilator
19708,3273,4364,2025-05-25,1.0,Co-Educator
19709,4339,4287,2025-08-06,0.5,Invigilator
19710,1238,4073,2025-11-08,0.25,Co-Educator
19711,4615,4049,2025-10-28,0.5,Educator
19712,1642,4047,2025-09-30,0.25,Co-Educator
19713,4597,4423,2026-03-08,1.0,Educator
19714,1908,4173,2026-03-13,0.25,Invigilator
19715,5087,4482,2025-12-04,0.75,Educator
19716,2345,4432,2025-09-27,0.0,Co-Educator
19717,5015,4208,2025-06-28,0.25,Educator
19718,2014,4022,2026-03-27,0.25,Co-Educator
19719,3385,4351,2025-11-22,0.5,Invigilator
19720,2594,4340,2025-07-30,0.25,Educator
19721,3518,4127,2025-09-09,0.5,Educator
19722,2054,4429,2025-08-18,0.75,Invigilator
19723,3825,4430,2026-04-24,0.25,Educator
19724,4529,4303,2026-02-23,1.0,Co-Educator
19725,3123,4103,2025-09-30,0.25,Invigilator
19726,1635,4128,2025-08-30,0.75,Invigilator
19727,1643,4154,2025-11-08,0.5,Invigilator
19728,2898,4213,2025-07-30,0.25,Educator
19729,5542,4489,2026-01-08,0.25,Co-Educator
19730,2973,4133,2026-03-20,1.0,Educator
19731,3100,4114,2025-05-24,0.25,Invigilator
19732,1637,4022,2026-01-05,1.0,Co-Educator
19733,3727,4040,2026-01-14,0.75,Invigilator
19734,3296,4498,2025-08-16,0.75,Co-Educator
19735,5886,4138,2025-09-23,0.75,Co-Educator
19736,2625,4443,2026-02-11,0.75,Educator
19737,3907,4164,2025-06-15,0.25,Invigilator
19738,2967,4287,2025-06-28,0.25,Educator
19739,1491,4149,2025-08-07,0.75,Co-Educator
19740,1862,4497,2026-02-09,1.0,Invigilator
19741,3940,4166,2025-08-08,1.0,Educator
19742,2156,4029,2025-09-14,0.5,Educator
19743,2697,4186,2025-11-25,0.25,Invigilator
19744,4690,4178,2025-12-06,0.75,Co-Educator
19745,3374,4024,2025-10-27,1.0,Invigilator
19746,2458,4078,2025-07-07,0.75,Co-Educator
19747,1765,4499,2025-10-09,0.5,Co-Educator
19748,5380,4051,2026-01-02,1.0,Co-Educator
19749,2734,4314,2025-05-24,0.5,Invigilator
19750,5847,4242,2025-09-29,0.75,Educator
19751,4510,4267,2025-06-25,1.0,Co-Educator
19752,3969,4269,2026-02-02,0.5,Educator
19753,2723,4153,2026-05-08,0.75,Invigilator
19754,4288,4209,2025-05-22,1.0,Invigilator
19755,1836,4428,2025-08-12,1.0,Educator
19756,2247,4122,2025-09-01,1.0,Co-Educator
19757,5212,4257,2025-07-18,1.0,Invigilator
19758,4037,4479,2025-05-18,0.25,Co-Educator
19759,2478,4411,2025-05-12,0.5,Educator
19760,1384,4488,2025-09-26,0.5,Invigilator
19761,4702,4259,2025-11-02,0.75,Co-Educator
19762,3638,4094,2026-04-21,0.75,Invigilator
19763,2461,4307,2026-02-14,0.5,Co-Educator
19764,3349,4118,2025-07-17,0.0,Co-Educator
19765,3878,4392,2026-05-06,0.5,Invigilator
19766,4360,4358,2026-04-16,0.75,Invigilator
19767,5676,4026,2026-01-06,1.0,Educator
19768,2575,4156,2025-08-03,0.5,Co-Educator
19769,2371,4416,2025-12-13,0.75,Co-Educator
19770,4797,4400,2025-07-04,0.75,Invigilator
19771,5412,4119,2025-10-26,1.0,Co-Educator
19772,5898,4291,2025-12-03,0.5,Co-Educator
19773,5711,4125,2025-11-08,0.75,Co-Educator
19774,2798,4415,2025-12-21,0.0,Educator
19775,3413,4471,2025-08-09,1.0,Invigilator
19776,5454,4428,2026-03-09,0.25,Invigilator
19777,3160,4169,2025-11-20,1.0,Educator
19778,2777,4056,2026-02-27,0.75,Educator
19779,5236,4323,2026-05-02,0.5,Educator
19780,2987,4422,2025-08-22,0.75,Invigilator
19781,1337,4194,2025-11-25,0.75,Co-Educator
19782,4111,4374,2025-06-27,0.5,Co-Educator
19783,3237,4454,2026-01-21,0.0,Educator
19784,2307,4283,2025-09-05,0.5,Invigilator
19785,1855,4050,2025-05-08,0.5,Educator
19786,4559,4465,2025-07-11,0.25,Co-Educator
19787,1120,4392,2026-03-09,0.5,Co-Educator
19788,2063,4386,2026-01-14,1.0,Co-Educator
19789,2731,4371,2025-08-19,1.0,Educator
19790,5687,4237,2025-08-19,1.0,Educator
19791,1474,4193,2025-07-20,0.75,Co-Educator
19792,3045,4134,2026-01-13,0.25,Educator
19793,1918,4136,2025-10-04,1.0,Co-Educator
19794,3207,4416,2025-10-13,0.75,Invigilator
19795,3522,4133,2025-11-28,0.75,Invigilator
19796,5133,4319,2025-08-27,1.0,Co-Educator
19797,5006,4186,2025-05-21,1.0,Co-Educator
19798,1113,4184,2025-09-27,0.25,Invigilator
19799,3674,4437,2026-04-28,1.0,Educator
19800,1116,4162,2026-03-09,1.0,Invigilator
19801,2916,4127,2025-06-17,0.25,Educator
19802,4844,4310,2026-03-09,1.0,Co-Educator
19803,3351,4155,2026-04-09,0.5,Educator
19804,5410,4481,2025-07-24,1.0,Co-Educator
19805,2553,4402,2025-11-17,0.25,Educator
19806,3525,4107,2025-06-12,0.5,Co-Educator
19807,1670,4344,2025-11-03,1.0,Co-Educator
19808,3900,4159,2025-12-24,0.75,Co-Educator
19809,2851,4367,2025-05-29,0.5,Educator
19810,3661,4310,2026-02-01,0.25,Invigilator
19811,5857,4052,2026-03-31,0.75,Co-Educator
19812,4675,4359,2025-11-07,0.75,Educator
19813,1208,4454,2026-04-19,0.5,Educator
19814,5849,4070,2025-06-20,0.25,Invigilator
19815,4466,4269,2025-06-01,0.5,Co-Educator
19816,3707,4275,2025-07-25,1.0,Invigilator
19817,3155,4053,2026-05-04,0.25,Educator
19818,2189,4283,2025-09-10,0.5,Invigilator
19819,4739,4267,2025-06-18,0.5,Invigilator
19820,2096,4283,2025-09-18,0.75,Educator
19821,2561,4306,2025-10-08,0.5,Educator
19822,1301,4010,2025-08-25,1.0,Educator
19823,3470,4421,2026-04-19,0.75,Co-Educator
19824,3732,4323,2026-03-22,1.0,Co-Educator
19825,4109,4169,2026-04-03,0.25,Educator
19826,3584,4217,2026-03-17,1.0,Co-Educator
19827,1557,4013,2025-10-17,0.5,Educator
19828,2763,4355,2025-09-21,0.25,Educator
19829,3317,4477,2025-06-30,1.0,Invigilator
19830,1449,4184,2026-02-12,1.0,Invigilator
19831,3380,4245,2025-12-08,0.5,Co-Educator
19832,1292,4281,2026-03-31,0.5,Educator
19833,3012,4465,2025-09-26,0.75,Co-Educator
19834,3460,4439,2025-07-18,1.0,Educator
19835,1852,4006,2025-05-22,0.75,Co-Educator
19836,3230,4175,2025-06-10,0.5,Educator
19837,1321,4353,2025-12-03,0.5,Invigilator
19838,1399,4282,2025-09-09,0.75,Educator
19839,5321,4397,2025-11-03,1.0,Co-Educator
19840,4757,4447,2026-01-11,0.25,Invigilator
19841,5802,4073,2025-09-15,0.0,Educator
19842,1027,4425,2025-10-14,0.5,Invigilator
19843,5499,4332,2025-10-17,0.75,Educator
19844,2096,4359,2025-06-28,0.75,Invigilator
19845,5607,4173,2025-10-24,0.5,Co-Educator
19846,2714,4028,2026-05-04,1.0,Educator
19847,5909,4266,2025-09-03,0.5,Co-Educator
19848,4415,4078,2026-01-20,0.75,Invigilator
19849,4404,4310,2025-05-13,0.75,Educator
19850,4188,4361,2025-12-07,0.25,Educator
19851,2056,4049,2025-10-14,0.25,Educator
19852,2573,4298,2026-01-23,0.75,Educator
19853,4827,4148,2025-05-10,1.0,Co-Educator
19854,5161,4045,2026-04-19,1.0,Co-Educator
19855,1190,4357,2026-01-04,0.5,Invigilator
19856,1004,4124,2026-04-17,0.75,Co-Educator
19857,3803,4263,2026-05-07,0.75,Co-Educator
19858,4447,4183,2025-08-11,0.5,Co-Educator
19859,4189,4354,2026-03-06,0.0,Invigilator
19860,4454,4378,2025-07-14,0.5,Educator
19861,3249,4148,2025-05-09,1.0,Co-Educator
19862,1912,4219,2026-02-26,0.5,Invigilator
19863,1555,4289,2026-02-20,1.0,Educator
19864,5309,4323,2026-03-09,0.5,Invigilator
19865,1947,4378,2026-02-09,0.5,Educator
19866,1871,4312,2026-02-22,0.5,Invigilator
19867,2714,4045,2025-06-17,1.0,Co-Educator
19868,3331,4412,2025-05-21,0.75,Invigilator
19869,1760,4068,2026-02-27,0.25,Invigilator
19870,1968,4436,2025-07-29,0.25,Co-Educator
19871,1018,4262,2026-02-14,0.5,Co-Educator
19872,3124,4161,2025-12-21,0.0,Educator
19873,4538,4206,2026-01-29,0.75,Invigilator
19874,1022,4089,2026-03-06,0.75,Educator
19875,3179,4224,2025-12-29,0.75,Educator
19876,1436,4126,2025-10-08,0.75,Educator
19877,5991,4246,2025-10-28,0.25,Co-Educator
19878,5530,4357,2026-01-13,1.0,Invigilator
19879,4849,4285,2025-07-06,1.0,Educator
19880,5242,4350,2025-06-08,0.75,Co-Educator
19881,2787,4317,2025-08-15,1.0,Educator
19882,4477,4002,2025-12-12,0.5,Co-Educator
19883,3290,4348,2025-05-30,0.5,Educator
19884,4440,4049,2025-08-14,0.75,Co-Educator
19885,3246,4165,2026-01-08,0.75,Educator
19886,2274,4169,2026-02-22,0.75,Invigilator
19887,3599,4233,2025-07-30,0.25,Invigilator
19888,4363,4334,2025-08-30,0.25,Educator
19889,5977,4460,2025-09-10,1.0,Educator
19890,5886,4136,2026-04-05,0.75,Educator
19891,1570,4060,2025-09-17,0.5,Co-Educator
19892,5097,4021,2026-03-17,0.5,Invigilator
19893,2493,4252,2026-04-30,0.0,Invigilator
19894,2061,4178,2025-10-25,0.75,Invigilator
19895,4974,4375,2025-06-06,0.25,Co-Educator
19896,1972,4172,2025-08-05,0.75,Educator
19897,2340,4136,2025-10-21,1.0,Invigilator
19898,3984,4227,2026-02-05,0.75,Invigilator
19899,4471,4437,2025-08-13,0.75,Invigilator
19900,1148,4098,2026-02-09,0.5,Co-Educator
19901,4378,4107,2025-10-13,0.5,Invigilator
19902,4783,4398,2025-07-04,0.75,Invigilator
19903,2417,4368,2026-02-04,0.75,Co-Educator
19904,3198,4168,2025-07-21,0.25,Co-Educator
19905,4040,4063,2025-07-07,0.5,Invigilator
19906,1743,4378,2025-10-06,1.0,Co-Educator
19907,2461,4124,2025-06-13,1.0,Educator
19908,1810,4048,2025-12-27,0.0,Educator
19909,1662,4045,2026-04-11,0.25,Co-Educator
19910,5818,4125,2025-05-17,0.75,Invigilator
19911,5044,4418,2026-03-15,0.75,Invigilator
19912,5454,4334,2026-03-31,0.75,Educator
19913,5785,4154,2025-11-08,0.75,Educator
19914,2019,4146,2025-09-22,0.75,Invigilator
19915,2603,4258,2025-12-23,0.0,Educator
19916,3673,4012,2025-07-04,0.25,Co-Educator
19917,2381,4266,2025-10-13,0.5,Educator
19918,4170,4261,2026-01-11,0.75,Educator
19919,5735,4328,2025-07-29,0.25,Educator
19920,5647,4375,2025-11-26,0.5,Educator
19921,5668,4392,2025-06-01,0.75,Co-Educator
19922,1799,4461,2025-06-10,1.0,Educator
19923,5398,4037,2025-07-21,1.0,Co-Educator
19924,3895,4010,2025-06-09,0.5,Invigilator
19925,1668,4215,2026-03-29,1.0,Co-Educator
19926,2169,4187,2026-04-12,1.0,Invigilator
19927,5198,4230,2025-12-21,0.75,Educator
19928,1436,4045,2026-03-09,0.25,Invigilator
19929,2394,4184,2026-03-11,1.0,Invigilator
19930,5422,4126,2026-04-02,1.0,Invigilator
19931,3678,4144,2026-03-10,1.0,Co-Educator
19932,1509,4097,2025-05-15,0.0,Educator
19933,4430,4159,2025-07-02,0.75,Educator
19934,1570,4488,2025-12-27,0.5,Educator
19935,5873,4331,2025-06-04,0.75,Invigilator
19936,3223,4134,2025-11-25,1.0,Invigilator
19937,4254,4359,2026-02-23,1.0,Educator
19938,3025,4402,2025-08-24,1.0,Co-Educator
19939,4573,4025,2026-04-21,0.5,Co-Educator
19940,2079,4199,2025-08-19,0.25,Educator
19941,5197,4219,2026-05-01,0.75,Educator
19942,5956,4242,2025-09-03,0.5,Invigilator
19943,1832,4129,2025-12-18,1.0,Educator
19944,4486,4218,2026-01-11,0.5,Invigilator
19945,1721,4077,2025-07-11,0.0,Invigilator
